Timestamp,Open,High,Low,Close,Spread (Pips),RSI(14),"MA(20,SMA)",MACD Main,MACD Signal,ATR(14),ADX(14),plusDI(14),minusDI(14),StochK(14),StochD(14),BB_Upper,BB_Mid,BB_Lower
2025.07.15 09:15,117092.859,117147.734,116921.039,117008.836,36421,31.42969697,117639.8044,-556.0152271,-614.6118201,503.1066429,40.92545791,9.865108476,25.29425557,41.94080522,43.26188394,0,0,0
2025.07.15 09:30,117008.836,117092.734,116707.109,116977.234,36421,31.06141925,117527.3169,-549.0112695,-596.6257929,459.6261429,42.78136057,8.549760679,29.3185115,41.16500386,41.81916027,0,0,0
2025.07.15 09:45,116973.07,117051.539,116798.641,117032.734,36421,32.55607504,117455.9446,-532.8399493,-579.6270307,440.1947857,44.38980954,7.409792589,25.40937663,45.37105164,42.82562024,0,0,0
2025.07.15 10:00,117042.539,117245.734,116843.031,116988.734,36421,31.96439126,117392.4493,-517.6078328,-563.9119407,423.1451429,41.97719383,12.85153809,22.02145975,49.85700665,45.46435405,118143.1471,117392.4493,116641.7514
2025.07.15 10:15,116984.336,117059.141,116923.32,116937.336,36421,31.24992,117343.5942,-503.8752991,-551.3272184,403.6680714,39.88626022,11.13799968,19.08526511,48.96004122,48.06269984,118079.0743,117343.5942,116608.114
2025.07.15 10:30,116935.336,116935.336,116583.141,116707.734,36421,28.21585003,117266.7539,-505.6898519,-542.256762,357.3175714,41.30099581,9.652933056,29.34627747,37.08795764,45.3016685,117926.9332,117266.7539,116606.5746
2025.07.15 10:45,116712.641,116931.734,116352.844,116758.938,36421,29.8515648,117193.6172,-497.2640131,-532.1597899,366.6384286,43.42243562,8.365875315,30.73777578,29.94664248,38.66488045,117726.1982,117193.6172,116661.0362
2025.07.15 11:00,116758.938,116852.141,116647.93,116766.734,36421,30.11267872,117151.8422,-484.373843,-522.9735859,340.5881429,45.26101679,7.250425273,26.63940567,23.97228324,30.33562779,117680.7224,117151.8422,116622.962
2025.07.15 11:15,116751.406,116841.234,116281.836,116812.234,36421,31.7103635,117117.9469,-465.1251474,-512.4224926,366.8353571,48.16117048,6.283701903,31.81338907,31.8366708,28.58519884,117642.6336,117117.9469,116593.2601
2025.07.15 11:30,116812.234,116846.938,116681.836,116804.836,36421,31.58393454,117093.4367,-445.3338429,-500.124561,356.8392857,50.36823496,5.906519514,27.57160386,34.95870941,30.25588782,117628.44,117093.4367,116558.4334
2025.07.15 11:45,116804.836,116825.734,116697.945,116748.336,36421,30.58112695,117071.3066,-429.2599281,-486.8188564,346.6383571,52.28102418,5.118983578,23.89539002,37.58300343,34.79279454,117624.6484,117071.3066,116517.9648
2025.07.15 12:00,116735.359,117123.336,116732.102,117100.938,36421,42.78927628,117076.6465,-383.6467592,-470.2418353,334.2192143,47.62659958,14.57878839,20.70933801,48.44627093,40.32932792,117628.9668,117076.6464,116524.3261
2025.07.15 12:15,117106.234,117208.641,116849.234,116921.469,36421,39.02718873,117058.5379,-357.8545185,-452.491467,333.5122143,42.1252286,15.79960728,17.94809295,56.56423473,47.5311697,117606.2538,117058.5379,116510.8219
2025.07.15 12:30,116921.172,117041.836,116804.242,116816.141,36421,36.97265322,117025.7531,-341.9710419,-434.5021051,312.9687143,38.34946794,13.69299298,18.07988124,63.66681553,56.22577373,117548.5165,117025.7531,116502.9897
2025.07.15 12:45,116816.141,116912.734,116661.133,116746.734,36421,35.64115003,116989.9129,-331.1663575,-415.1106058,314.7477143,37.55881436,11.86726058,23.25314303,55.66670007,58.63258344,117485.2739,116989.9128,116494.5518
2025.07.15 13:00,116746.734,116822.641,116708.055,116709.938,36421,34.92309725,116943.8277,-321.8624668,-395.6215451,295.3877857,36.87358125,10.28495917,20.15272396,49.35878416,56.23076659,117356.3824,116943.8277,116531.273
2025.07.15 13:15,116714.539,117072.734,116714.539,117004.836,36421,44.56276604,116918.7875,-287.3805187,-373.7333979,303.2376429,32.19672269,18.10494908,17.4656941,55.88419798,53.63656074,117243.3038,116918.7875,116594.2711
2025.07.15 13:30,117009.141,117160.039,116904.141,117146.734,36421,48.51468256,116920.1875,-245.7702571,-349.3606323,292.7515714,29.82710686,20.23990376,15.13693488,70.6228296,58.62193725,117248.363,116920.1875,116592.0119
2025.07.15 13:45,117132.781,117203.938,117013.242,117036.836,36421,45.7920177,116906.6773,-219.1356161,-324.227496,296.6712143,28.81176148,20.61063785,13.1186769,83.15497241,69.88733333,117189.0949,116906.6773,116624.2597
2025.07.15 14:00,117038.141,117081.039,116751.68,116783.438,36421,40.19121577,116890.5375,-215.9848334,-300.5302633,294.8972143,26.34156917,17.8625528,21.9582494,76.3015593,76.69312044,117162.182,116890.5375,116618.893
2025.07.15 14:15,116778.234,116778.234,116314.438,116455.836,36421,34.34296178,116862.8875,-237.1883988,-284.2571121,287.0479286,27.36833287,15.4808791,31.460959,51.45282269,70.30311813,117188.0441,116862.8875,116537.7309
2025.07.15 14:30,116461.039,116695.641,116406.172,116668.539,36421,40.40624161,116847.4528,-234.1301163,-270.5099563,293.1377857,28.25819474,13.41676188,27.26616447,38.20670655,55.32036285,117178.6824,116847.4527,116516.2231
2025.07.15 14:45,116668.539,117161.734,116638.273,117092.234,36421,50.25989779,116850.4278,-195.2668453,-254.20949,290.5708571,24.52741943,23.49994501,23.63067587,48.71142978,46.12365301,117189.2425,116850.4278,116511.613
2025.07.15 15:00,117092.336,117313.336,116981.844,117059.141,36421,49.57047257,116853.9481,-165.2330478,-235.7724556,302.4558571,22.9568314,26.46438305,20.47991909,67.7044554,51.54086391,117199.8273,116853.9481,116508.0689
2025.07.15 15:15,117048.336,117117.641,116810.961,116873.641,36421,45.77967387,116850.7634,-154.6170179,-217.1896279,315.2337857,20.51744913,22.93579865,25.17863585,71.98142185,62.79910234,117194.68,116850.7633,116506.8467
2025.07.15 15:30,116873.641,117440.336,116367.852,116484.234,36421,39.03174951,116839.5884,-175.6014045,-204.7697264,363.8945,19.88669004,19.87769216,27.33030318,47.17818071,62.28801932,117214.4969,116839.5883,116464.6798
2025.07.15 15:45,116484.234,117253.234,116484.234,117174.836,36421,52.4249778,116860.3833,-134.9502498,-192.4563922,393.1511429,19.34003216,17.22733321,23.68626276,48.89408231,56.01789495,117260.3883,116860.3833,116460.3782
2025.07.15 16:00,117166.305,118118.156,117114.438,118011.539,36421,63.02331418,116922.6235,-34.81762151,-171.976615,447.8742857,18.4346545,26.41993054,20.52809439,67.24905894,54.44044065,117561.2051,116922.6235,116284.0419
2025.07.15 16:15,118013.938,118060.641,117526.039,117661.336,36421,57.27239501,116965.0786,16.09422827,-146.1900526,468.0886429,17.64999386,22.89727313,17.79101514,82.48724895,66.21013006,117677.3137,116965.0786,116252.8435
2025.07.15 16:30,117653.141,118423.039,117492.836,118243.938,36421,63.27612699,117037.0337,102.2743929,-108.4719647,526.347,18.46703611,25.03883977,15.41887979,87.00956624,78.91529137,117936.2163,117037.0337,116137.8511
2025.07.15 16:45,118246.141,118376.039,117870.109,118044.438,36421,60.15890124,117101.8388,152.7144148,-65.48923899,536.5708571,19.1751394,21.7003278,13.36302915,83.15005016,84.21562178,118090.7948,117101.8388,116112.8828
2025.07.15 17:00,118049.539,118420.938,117943.141,118334.93,36421,63.01595697,117163.5384,213.6657663,-20.05228215,552.4207857,20.19126726,20.0598957,11.58129193,89.79084553,86.65015398,118289.109,117163.5384,116037.9678
2025.07.15 17:15,118334.672,118344.438,117520.234,117523.641,36421,51.83589736,117193.647,194.2665258,19.89211492,597.6713571,17.69625928,17.38524294,16.87858125,78.40419627,83.78169732,118323.9118,117193.647,116063.3822
2025.07.15 17:30,117520.234,117605.438,116675.836,116941.938,36421,45.59026901,117199.9369,130.450169,51.5662468,640.5458571,19.05934457,15.06721055,26.73935136,60.97557891,76.3902069,118323.1063,117199.9369,116076.7674
2025.07.15 17:45,116926.859,116926.859,115659.945,115961.438,36421,37.40850659,117160.6721,0.7484630506,71.16067653,698.6167857,22.41053213,13.05824914,33.73985123,30.63188151,56.67055223,118393.9765,117160.6721,115927.3676
2025.07.15 18:00,115961.438,116339.641,115731.938,116100.336,36421,39.07649365,117130.192,-89.79802981,76.17758987,721.3477857,25.31489468,11.31714926,29.2412044,17.93610799,36.51452281,118434.6282,117130.192,115825.7557
2025.07.15 18:15,116095.438,116340.734,115805.336,116224.734,36421,40.60315541,117091.1869,-149.7921877,63.40263807,722.2004286,27.81713251,9.835415649,25.34237715,15.76340388,21.44379779,118453.6466,117091.1869,115728.7271
2025.07.15 18:30,116231.039,116494.539,116100.133,116244.438,36421,40.8559656,117046.0721,-193.517295,40.11246882,726.6942857,27.18673473,13.72357592,21.96339353,19.17745107,17.62565431,118457.0769,117046.0721,115635.0672
2025.07.15 18:45,116250.438,116734.641,116232.961,116359.891,36421,42.40288411,117012.2248,-216.3596065,4.70869111,740.6228571,23.83339815,18.2750447,19.03494106,22.30866316,19.0831727,118454.62,117012.2248,115569.8296
2025.07.15 19:00,116360.125,117151.539,116336.273,116881.836,36421,48.90877811,117017.1447,-190.1537297,-33.38776939,722.2501429,22.75320641,22.65656393,16.49694892,30.23579123,23.90730182,118457.054,117017.1447,115577.2354
2025.07.15 19:15,116881.734,117019.734,116634.023,116850.938,36421,48.55910101,117036.8998,-169.9198634,-76.00839491,694.8723571,21.81704023,19.63568874,14.29735573,37.55246836,30.03230758,118456.1563,117036.8998,115617.6433
2025.07.15 19:30,116850.938,117709.141,116848.109,117646.938,36421,57.07381487,117085.8198,-88.63213503,-107.4415794,684.6805,23.99811497,27.69326672,12.39104163,53.07910866,40.28912275,118518.3029,117085.8198,115653.3366
2025.07.15 19:45,117653.734,117703.438,117029.641,117177.734,36421,51.6470574,117090.0948,-61.36449443,-128.7543198,694.623,25.88837974,24.00083116,10.73890275,56.64875438,49.0934438,118523.1391,117090.0948,115657.0504
2025.07.15 20:00,117168.93,117383.039,117106.672,117251.539,36421,52.41352849,117099.7147,-33.41406953,-132.5501568,647.9204286,27.5266092,20.80072034,9.307049047,61.49710016,57.07498773,118534.3809,117099.7147,115665.0484
2025.07.15 20:15,117239.844,117518.734,117193.641,117487.102,36421,54.87232077,117130.3877,7.656549069,-121.7218702,635.0035,30.39552329,23.59267276,8.066109174,59.58349225,59.2431156,118570.6293,117130.3877,115690.1461
2025.07.15 20:30,117486.922,117493.039,117209.836,117474.438,36421,54.70866063,117179.8979,38.73689641,-100.7741942,621.1039286,32.8819155,20.44698306,6.990627951,63.76966297,61.61675179,118595.7588,117179.8979,115764.037
2025.07.15 20:45,117474.438,117558.836,117355.836,117397.336,36421,53.65932545,117191.0229,56.49556289,-72.9949878,576.7322143,36.08167042,22.04236069,6.058544224,71.7714374,65.04153087,118610.0429,117191.0229,115772.0029
2025.07.15 21:00,117402.141,117418.039,117124.414,117150.641,36421,50.33281595,117147.978,50.08585072,-43.389937,531.3052857,32.54966217,19.10337926,15.75947112,74.34270226,69.96126754,118516.1458,117147.978,115779.8102
2025.07.15 21:15,117152.938,117320.938,116808.531,116828.438,36421,46.29598294,117106.3331,18.79041412,-20.17392102,476.3348571,30.05582414,16.55626203,21.87779417,71.17964578,72.43126181,118460.0907,117106.3331,115752.5755
2025.07.15 21:30,116828.438,116866.336,116031.898,116382.141,36421,41.34906893,117013.2433,-41.54497825,-5.910044892,492.5302143,31.01250244,14.34876043,31.37043268,53.35399929,66.29211578,118295.4518,117013.2432,115731.0347
2025.07.15 21:45,116391.039,116886.836,116290.633,116691.773,36421,45.6853238,116945.61,-63.64286142,-3.133458935,496.8734286,31.63233657,12.89404919,27.18770832,41.97687366,55.50350624,118143.0062,116945.61,115748.2138
2025.07.15 22:00,116692.18,117212.438,116611.313,117049.039,36421,50.25533181,116881.3155,-51.73089111,-2.063058566,511.6390714,29.05620131,18.39690127,23.56268054,42.86223414,46.06436903,117897.839,116881.3155,115864.7919
2025.07.15 22:15,117042.242,117139.539,116751.039,116830.539,36421,47.61655779,116846.6604,-59.23882445,-4.93247578,503.5547857,26.82355075,15.9439811,20.4209898,49.2009208,44.68000953,117819.5506,116846.6603,115873.7701
2025.07.15 22:30,116831.336,116899.836,116456.672,116488.234,36421,43.74164729,116823.9752,-91.75240386,-15.97791499,476.9760714,27.45340408,13.81811696,26.55471681,45.15581026,45.73965506,117808.0154,116823.9752,115839.9349
2025.07.15 22:45,116488.234,116581.234,116281.836,116402.641,36421,42.80366567,116846.0353,-123.0083261,-33.94960639,470.8108571,29.66058395,11.97570136,30.80020093,32.30937119,42.22203408,117769.6689,116846.0353,115922.4017
2025.07.15 23:00,116370.445,116636.641,116370.445,116566.125,36421,45.21992481,116869.3248,-133.0533214,-55.01059353,428.3225714,30.23619509,13.15418949,26.69350747,27.08513645,34.85010597,117738.4542,116869.3248,116000.1953
2025.07.15 23:15,116567.469,116697.641,116165.625,116510.234,36421,44.52737076,116883.5998,-143.865596,-76.56075427,418.1953571,31.87419871,11.40029756,28.26755209,28.37131165,29.2552731,117718.6211,116883.5998,116048.5784
2025.07.15 23:30,116492.352,116636.734,116344.555,116541.008,36421,45.02660362,116898.4283,-148.2423514,-95.11995044,419.3247857,33.29380186,9.880257886,24.49854515,32.20188445,29.21944418,117697.2708,116898.4283,116099.5857
2025.07.15 23:45,116555.836,116604.938,116376.547,116391.734,36421,43.00485657,116900.0204,-161.8899592,-108.491615,412.4175,34.52412458,8.562890168,21.23207246,29.41141029,29.99486879,117694.6792,116900.0204,116105.3616
2025.07.16 00:00,116376.352,116938.836,116321.641,116930.039,36421,51.46771863,116902.4306,-127.7959201,-115.6197326,436.2740714,31.4411786,14.63440771,18.40112947,38.57582954,33.39637476,117697.1465,116902.4306,116107.7146
2025.07.16 00:15,116930.039,117126.641,116827.859,117115.336,36421,53.99972335,116915.6505,-84.84617537,-119.2992087,443.1156429,29.09219401,21.06406875,15.94764554,52.73437016,40.24053666,117715.2815,116915.6505,116116.0194
2025.07.16 00:30,117122.539,117586.641,117009.813,117469.734,36421,58.4632105,116906.7903,-21.95811693,-115.1569078,463.3444286,29.91696037,28.88838966,13.8212928,76.53427106,55.94815692,117677.2065,116906.7903,116136.374
2025.07.16 00:45,117466.688,117532.039,117312.039,117524.141,36421,59.11902839,116924.1106,31.90354842,-101.4173576,442.4582143,30.63175787,25.03660437,11.97845376,89.27602312,72.84822145,117732.7412,116924.1106,116115.48
2025.07.16 01:00,117528.141,117570.836,117241.766,117431.836,36421,57.46142045,116933.1255,66.37592386,-80.37466312,406.3605,29.78082464,21.69839045,13.22866404,92.62306914,86.14445444,117759.971,116933.1254,116106.2799
2025.07.16 01:15,117422.797,117547.641,117393.461,117481.734,36421,58.1446213,116932.8571,96.60824167,-54.85671167,374.7874286,29.04334917,18.80527173,11.46484217,92.67162864,91.52357363,117758.9863,116932.857,116106.7278
2025.07.16 01:30,117479.563,117754.938,117212.828,117680.141,36421,60.83795006,116943.1422,135.020921,-23.8693209,370.5720714,30.04770626,21.3964246,9.936196544,92.45129865,92.58199881,117800.5167,116943.1422,116085.7677
2025.07.16 01:45,117688.336,117830.641,117599.641,117789.438,36421,62.27797185,116962.7473,172.296474,11.74610415,359.3220714,32.09030001,22.91314952,8.611370338,95.27506526,93.46599752,117876.8253,116962.7473,116048.6693
2025.07.16 02:00,117789.438,117947.336,117697.836,117793.938,36421,62.33937351,116994.9122,199.8964489,51.94459393,345.4889286,35.21425258,26.09426866,7.463187626,94.65059849,94.12565413,117975.9907,116994.9121,116013.8336
2025.07.16 02:15,117798.641,117819.734,117498.68,117555.734,36421,57.04601134,117031.277,200.2403102,88.39306397,347.0357857,33.33032029,22.61503284,14.73902025,88.7881811,92.90461495,118038.544,117031.277,116024.0099
2025.07.16 02:30,117558.539,117767.039,117460.938,117767.039,36421,60.26889911,117100.5219,215.0840156,121.7186407,349.8861429,30.91734526,19.59969513,14.41780652,86.43070247,89.95649402,118110.1759,117100.5218,116090.8678
2025.07.16 02:45,117739,117762.734,117590.234,117720.336,36421,59.21143183,117151.95,220.537004,148.6625431,324.5139286,28.82610024,16.98640244,12.49543232,84.60433634,86.60773997,118177.7378,117151.95,116126.1622
2025.07.16 03:00,117725.336,117747.734,117385.836,117413.938,36421,52.68084457,117170.195,197.8540405,167.1014866,329.4938571,26.44906616,14.72154878,18.35996801,81.30983265,84.11495715,118200.9803,117170.195,116139.4096
2025.07.16 03:15,117398.969,117658.039,117393.734,117555.641,36421,55.1448238,117206.4501,189.131684,180.7410155,332.0591429,24.38896995,12.75867561,15.91197227,76.37742627,80.76386509,118237.9059,117206.4501,116174.9942
2025.07.16 03:30,117557.836,117909.836,117557.836,117897.539,36421,60.49051238,117276.9153,207.4164966,193.0530439,313.2734286,23.75735332,20.53617704,13.79037597,77.69572947,78.46099613,118294.9496,117276.9153,116258.881
2025.07.16 03:45,117880.242,118175.336,117848.898,118096.234,36421,63.23288052,117361.595,235.2287971,204.1872523,315.2488571,26.07185779,28.64234583,11.95165917,86.68794166,80.25369913,118356.1284,117361.595,116367.0615
2025.07.16 04:00,118101.734,118190.336,117869.836,117875.836,36421,58.39139536,117427.0805,236.7567841,211.349509,296.9397143,28.21459355,25.44739134,10.35810462,86.40925938,83.5976435,118374.8556,117427.0805,116479.3054
2025.07.16 04:15,117875.836,117915.836,117619.055,117646.336,36421,53.77428742,117483.8856,216.9481496,213.2441424,302.4240714,25.02341125,22.05440583,20.24373807,69.95384451,81.01701518,118336.4484,117483.8856,116631.3228
2025.07.16 04:30,117646.336,117781.539,117555.914,117640.734,36421,53.66274523,117538.8719,198.5093375,213.0518121,295.0351429,22.40069544,19.11381839,21.27589709,51.98327448,69.44879279,118275.001,117538.8719,116802.7428
2025.07.16 04:45,117636.141,117781.234,117581.836,117708.438,36421,54.8808409,117604.7071,187.2016488,209.9537714,298.265,20.12767507,16.56530927,18.43911081,46.2749495,56.0706895,118121.5382,117604.7071,117087.876
2025.07.16 05:00,117695.398,117750.641,117392.836,117502.039,36421,50.52071962,117633.3071,159.744119,203.1990064,285.1003571,20.53543469,14.35660137,23.02350509,37.67758549,45.31193649,118051.5359,117633.3071,117215.0783
2025.07.16 05:15,117490.453,117538.438,117222.078,117350.438,36421,47.53356721,117645.0622,124.3178365,195.028317,291.1975,22.75048933,12.44238785,27.15048445,26.91277862,36.95510454,118014.801,117645.0622,117275.3234
2025.07.16 05:30,117350.438,117364.234,117002.438,117106.039,36421,43.10838048,117626.8775,75.64925801,182.4191586,299.2186429,26.26972994,10.7834028,31.62485245,11.7596911,25.4500184,118059.7114,117626.8775,117194.0435
2025.07.16 05:45,117094.508,117322.938,117088.586,117316.836,36421,47.63642001,117616.5122,53.47222065,165.314239,293.0256429,29.31973847,9.345615763,27.40820545,16.33822301,18.33689757,118068.2086,117616.5122,117164.8158
2025.07.16 06:00,117307.992,117497.836,117195.641,117235.336,36421,46.10843136,117606.6872,28.98625439,142.398401,292.7466429,28.0850056,15.81631697,23.75377806,18.26467143,15.45419518,118081.9572,117606.6872,117131.4172
2025.07.16 06:15,117235.336,117516.336,117235.336,117346.297,36421,48.52912591,117599.9154,18.32335485,118.1280199,300.1891429,26.61537997,14.58529203,20.58660765,25.00649607,19.86979684,118085.8537,117599.9154,117113.977
2025.07.16 06:30,117338.609,117469.039,117333.781,117451.734,36421,50.79101315,117588.495,18.17134689,96.04170851,284.0005714,25.34170443,12.64058643,17.84172663,28.79183791,24.0210018,118077.0835,117588.495,117099.9065
2025.07.16 06:45,117451.734,117500.141,117357.672,117456.039,36421,50.88591622,117571.8251,18.18859027,76.00606994,275.298,22.68878397,13.86593678,15.46282975,34.98493417,29.59442272,118054.5677,117571.825,117089.0824
2025.07.16 07:00,117459.438,117489.336,117234.039,117257.641,36421,46.44078861,117545.0102,2.168201569,55.44679802,268.2338571,22.94345436,12.01714521,19.85806925,32.49717849,32.09131686,118034.9487,117545.0102,117055.0717
2025.07.16 07:15,117257.641,117510.234,117249.07,117510.141,36421,52.16765538,117542.7306,9.734356274,38.7790466,263.5714286,22.54640779,11.48177499,17.21032669,34.13612392,33.87274553,118032.8725,117542.7305,117052.5886
2025.07.16 07:30,117504.539,117681.438,117451.516,117532.289,36421,52.64595257,117530.9931,17.31811445,26.8901886,257.1015714,21.44222938,19.87910819,14.91561646,39.30315451,35.31215231,118010.2081,117530.9931,117051.778
2025.07.16 07:45,117532.297,117622.836,117480.578,117583.234,36421,53.79056524,117524.138,27.1264365,21.49876398,246.0642143,20.48527476,17.22856043,12.9268676,56.18496339,43.20808061,117996.1917,117524.138,117052.0842
2025.07.16 08:00,117583.234,118001.734,117583.234,117962.641,36421,61.29411695,117551.5731,64.76797159,22.75384742,259.841,23.26774038,27.00303991,11.20328525,76.93193575,57.47335122,118057.3914,117551.5731,117045.7548
2025.07.16 08:15,117962.641,117981.734,117736.82,117816.789,36421,57.43319574,117564.6305,81.88618887,28.63161792,263.0921429,25.67921058,23.40263459,9.709513887,84.79518795,72.63736236,118083.5089,117564.6305,117045.7521
2025.07.16 08:30,117816.641,117981.734,117807.68,117936.336,36421,59.67529249,117566.5704,103.9012344,38.14027121,249.9670714,27.76915143,20.28228331,8.414912035,90.34533645,84.02415338,118090.6764,117566.5704,117042.4643
2025.07.16 08:45,117936.336,117972.141,117735.922,117832.234,36421,56.86634456,117553.3704,111.6609968,48.52801009,244.2427143,26.94092524,17.57797887,11.34328946,85.99537408,87.04529949,118035.0309,117553.3704,117071.7098
2025.07.16 09:00,117832.336,117883.938,117719.336,117725.141,36421,54.0478682,117545.8356,107.9250614,58.4987291,230.1574286,25.39857375,15.23424835,11.17437443,82.43349338,86.25806797,118011.5329,117545.8356,117080.1383
2025.07.16 09:15,117725.141,118055.734,117722.797,118031.539,36421,60.13557969,117565.0958,128.2101369,72.50338859,237.1992143,26.66978546,20.08303558,9.684457841,83.03762943,83.82216563,118075.5384,117565.0958,117054.6531
2025.07.16 09:30,118016.109,118264.438,117954.5,118234.641,36421,63.57989244,117594.7911,158.8437871,89.07110313,237.7522857,30.01128953,26.3836093,8.393196795,88.20872152,84.55994811,118182.6162,117594.7911,117006.966
2025.07.16 09:45,118231.836,118254.336,118167.469,118242.539,36421,63.71119627,117621.4962,181.6643645,107.3317976,223.8856429,32.90725972,22.86579472,7.274103889,97.40178596,89.54937897,118272.6628,117621.4961,116970.3295
2025.07.16 10:00,118236.938,118261.734,118014.523,118039.539,36421,57.93017461,117648.3712,181.2797529,124.4599438,231.8822857,30.56155742,19.81702209,14.55337086,91.0521717,92.22089306,118321.5925,117648.3711,116975.1498
2025.07.16 10:15,118024.313,118247.438,117996.07,118217.734,36421,61.25372983,117691.736,193.1275386,138.722118,239.6607857,28.03946709,17.17475248,13.5917254,90.50523147,92.98639638,118393.7238,117691.736,116989.7481
2025.07.16 10:30,118217.734,118278.836,118133.82,118136.938,36421,58.97860256,117743.2809,193.7638433,151.1529685,231.7835714,27.00449874,17.77163935,11.77949534,86.62053269,89.39264529,118416.4764,117743.2809,117070.0854
2025.07.16 10:45,118136.938,118200.141,118073.336,118163.039,36421,59.50191328,117785.5911,194.1363686,161.1790945,222.1865,23.8904265,15.40208743,16.56868725,89.45798853,88.8612509,118452.5992,117785.5911,117118.5829
2025.07.16 11:00,118137.141,118238.938,118091.695,118148.438,36421,59.04811239,117831.2462,191.0511008,170.0002171,216.2808571,21.77360152,16.86167052,14.35952895,85.3844549,87.15432537,118465.5472,117831.2462,117196.9451
2025.07.16 11:15,118117.039,118233.234,118109.836,118212.039,36421,60.46262954,117874.5333,191.5302317,179.2896805,214.9337143,19.93901986,14.61344778,12.44492509,86.51582385,87.11942242,118488.3803,117874.5333,117260.6862
2025.07.16 11:30,118212.039,118766.734,118212.039,118761.539,36421,70.07879301,117940.0235,233.5576963,190.9949649,224.6619286,22.68493022,25.48885224,10.78560174,92.03583422,87.97870432,118633.7499,117940.0235,117246.2971
2025.07.16 11:45,118756.641,118756.641,118642.938,118679.539,36421,67.44270518,118001.1985,257.2822603,201.932573,215.6395714,25.06471919,22.09033861,9.347521509,94.29518656,90.94894821,118728.3953,118001.1985,117274.0017
2025.07.16 12:00,118679.539,119039.539,118667.617,118973.539,36421,71.5716832,118086.9934,296.3908816,214.6799638,229.773,29.27798754,29.28679991,8.101185308,95.36193129,93.89765069,118847.1814,118086.9934,117326.8054
