timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
2025-07-20 16:00:00,118671.12000000,118856.80000000,118546.60000000,118621.54000000,221.51619000,1753028099999,26301261.33695420,27597,129.53028000,15380271.54121640,0
2025-07-20 16:15:00,118621.55000000,118653.22000000,118465.00000000,118653.22000000,127.43009000,1753028999999,15106662.85103050,20265,54.76596000,6492479.98715810,0
2025-07-20 16:30:00,118653.22000000,118829.05000000,118609.26000000,118742.72000000,132.04469000,1753029899999,15673117.50590120,21366,82.90162000,9839356.54286720,0
2025-07-20 16:45:00,118742.73000000,118742.73000000,118512.58000000,118557.78000000,105.80590000,1753030799999,12550185.80297240,16005,42.55909000,5047666.99356200,0
2025-07-20 17:00:00,118557.77000000,118557.78000000,118160.00000000,118345.52000000,196.09788000,1753031699999,23202176.71208040,40171,81.46149000,9637597.63741780,0
2025-07-20 17:15:00,118345.51000000,118437.51000000,118234.33000000,118334.58000000,76.07106000,1753032599999,9003196.30012100,15440,42.67793000,5050948.13849970,0
2025-07-20 17:30:00,118334.58000000,118429.66000000,118062.31000000,118216.36000000,161.00772000,1753033499999,19035207.52493070,20579,62.44424000,7384695.85210980,0
2025-07-20 17:45:00,118216.37000000,118216.37000000,117960.00000000,118018.69000000,177.98094000,1753034399999,21014278.71996340,27499,90.94508000,10737302.47376600,0
2025-07-20 18:00:00,118018.70000000,118238.78000000,118018.70000000,118213.64000000,198.29790000,1753035299999,23431186.53861960,16731,161.39865000,19071103.93686970,0
2025-07-20 18:15:00,118213.65000000,118234.68000000,118100.00000000,118214.13000000,180.00726000,1753036199999,21271081.27799350,13123,147.87084000,17473496.51098960,0
2025-07-20 18:30:00,118214.13000000,118257.60000000,118096.89000000,118245.90000000,117.17646000,1753037099999,13849605.49796140,16329,73.08132000,8637684.97107870,0
2025-07-20 18:45:00,118245.90000000,118448.20000000,118245.89000000,118361.79000000,156.45111000,1753037999999,18520816.97772870,14790,112.80216000,13353219.55728070,0
2025-07-20 19:00:00,118361.80000000,118555.00000000,118361.79000000,118517.60000000,82.17422000,1753038899999,9733964.47344060,12532,43.84274000,5193038.36982680,0
2025-07-20 19:15:00,118517.60000000,118563.93000000,118421.21000000,118539.99000000,63.43842000,1753039799999,7517126.05943350,13109,27.39669000,3246442.46213020,0
2025-07-20 19:30:00,118539.98000000,118539.99000000,118349.11000000,118349.11000000,61.46182000,1753040699999,7280434.99107780,9659,30.55964000,3620178.02260190,0
2025-07-20 19:45:00,118349.12000000,118374.90000000,118155.00000000,118155.01000000,62.16640000,1753041599999,7353402.08904700,8817,22.08247000,2612557.30428220,0
2025-07-20 20:00:00,118155.00000000,118176.00000000,117852.72000000,118061.00000000,204.34825000,1753042499999,24108833.94626690,29556,96.25884000,11355268.06420760,0
2025-07-20 20:15:00,118061.00000000,118211.28000000,118003.75000000,118094.57000000,115.10983000,1753043399999,13595290.10039770,16251,44.56143000,5262468.76798070,0
2025-07-20 20:30:00,118094.56000000,118170.00000000,118064.06000000,118170.00000000,66.80137000,1753044299999,7891017.66622100,10977,44.28198000,5230849.83779860,0
2025-07-20 20:45:00,118169.99000000,118263.00000000,118087.66000000,118087.67000000,73.18693000,1753045199999,8649309.42150670,11221,47.22997000,5581722.98263630,0
2025-07-20 21:00:00,118087.67000000,118087.67000000,117869.49000000,118020.00000000,139.92177000,1753046099999,16504521.19443920,15777,68.06980000,8028062.72952010,0
2025-07-20 21:15:00,118019.99000000,118114.02000000,117830.20000000,118100.01000000,89.67822000,1753046999999,10578801.74089730,16369,51.06379000,6023707.82224920,0
2025-07-20 21:30:00,118100.02000000,118153.88000000,117912.00000000,118016.72000000,64.36709000,1753047899999,7596329.57509300,17172,30.49293000,3598192.72153570,0
2025-07-20 21:45:00,118016.72000000,118049.37000000,117997.87000000,117997.88000000,45.27299000,1753048799999,5343441.71864160,6304,18.87759000,2228057.37375620,0
2025-07-20 22:00:00,117997.87000000,118040.00000000,116902.96000000,116918.30000000,820.15014000,1753049699999,96266121.71968880,78581,293.65054000,34459431.70789520,0
2025-07-20 22:15:00,116918.30000000,117300.00000000,116467.02000000,117266.00000000,862.12409000,1753050599999,100678771.93372260,94717,391.09396000,45673296.17295650,0
2025-07-20 22:30:00,117266.00000000,117619.04000000,117125.06000000,117602.18000000,268.69452000,1753051499999,31533469.61117900,41173,152.74919000,17928759.87495660,0
2025-07-20 22:45:00,117602.18000000,117658.07000000,117420.00000000,117479.93000000,247.51393000,1753052399999,29094637.92681910,34454,140.83142000,16554963.47768340,0
2025-07-20 23:00:00,117479.92000000,117556.93000000,117234.43000000,117376.98000000,273.30587000,1753053299999,32078419.69694980,38868,130.58088000,15327460.13939400,0
2025-07-20 23:15:00,117376.98000000,117410.33000000,117184.75000000,117215.99000000,104.44509000,1753054199999,12252126.45904030,25400,43.36075000,5086584.09141030,0
2025-07-20 23:30:00,117216.00000000,117378.61000000,116955.94000000,117246.57000000,154.10562000,1753055099999,18056515.95476190,33993,70.20833000,8227831.26861630,0
2025-07-20 23:45:00,117246.57000000,117329.46000000,117128.94000000,117265.12000000,77.62473000,1753055999999,9099635.54993230,15991,38.42282000,4503910.16625600,0
2025-07-21 00:00:00,117265.11000000,117277.35000000,116850.00000000,116850.00000000,200.04165000,1753056899999,23422350.93965590,34640,88.63923000,10378194.39295840,0
2025-07-21 00:15:00,116850.00000000,116999.03000000,116515.00000000,116914.50000000,270.08571000,1753057799999,31533336.26742980,45473,130.69539000,15266705.59807300,0
2025-07-21 00:30:00,116914.50000000,117196.33000000,116734.57000000,117026.79000000,159.93162000,1753058699999,18707561.63577760,36147,92.46441000,10815353.16380040,0
2025-07-21 00:45:00,117026.78000000,117352.06000000,116885.00000000,117352.06000000,227.39309000,1753059599999,26639076.59757740,36303,84.19775000,9864429.56080760,0
2025-07-21 01:00:00,117352.05000000,117441.62000000,117147.13000000,117163.13000000,205.40182000,1753060499999,24100441.18505600,33450,68.32716000,8017250.86315450,0
2025-07-21 01:15:00,117163.13000000,117253.48000000,117040.96000000,117130.91000000,99.12050000,1753061399999,11610050.52378800,24760,35.25931000,4130172.59025430,0
2025-07-21 01:30:00,117130.91000000,117222.35000000,116775.95000000,116966.34000000,108.80018000,1753062299999,12723021.85100260,29700,41.97785000,4909020.25612020,0
2025-07-21 01:45:00,116966.35000000,117316.20000000,116922.91000000,117305.86000000,82.88578000,1753063199999,9706853.47766580,20413,45.99653000,5387059.69293550,0
2025-07-21 02:00:00,117305.86000000,117991.59000000,117305.86000000,117905.85000000,238.30555000,1753064099999,28039058.27683470,29968,156.61241000,18420222.90760570,0
2025-07-21 02:15:00,117905.84000000,118083.41000000,117686.27000000,118039.99000000,193.45714000,1753064999999,22802032.90297930,29460,97.04585000,11442395.77324360,0
2025-07-21 02:30:00,118039.99000000,118039.99000000,117825.40000000,117851.99000000,144.47493000,1753065899999,17039530.86530900,20537,43.95789000,5184071.33752730,0
2025-07-21 02:45:00,117851.99000000,118183.93000000,117783.79000000,118183.92000000,111.29463000,1753066799999,13132175.57143500,21040,71.54981000,8443719.04990790,0
2025-07-21 03:00:00,118183.92000000,118518.44000000,118131.75000000,118430.54000000,308.21498000,1753067699999,36484624.63261010,35303,182.63769000,21619856.94309460,0
2025-07-21 03:15:00,118430.54000000,118539.63000000,118366.53000000,118488.18000000,132.80544000,1753068599999,15731692.57726530,16263,42.47034000,5030617.05067890,0
2025-07-21 03:30:00,118488.18000000,118614.70000000,118391.53000000,118428.08000000,206.11150000,1753069499999,24428846.61430790,16643,58.37373000,6917756.84977430,0
2025-07-21 03:45:00,118428.08000000,118428.08000000,118252.50000000,118404.00000000,106.29711000,1753070399999,12579486.32033600,15860,34.77410000,4115052.11907650,0
2025-07-21 04:00:00,118404.01000000,118408.00000000,118294.70000000,118365.74000000,109.96753000,1753071299999,13015448.12719390,18457,35.67208000,4221792.43961300,0
2025-07-21 04:15:00,118365.74000000,118634.57000000,118282.25000000,118451.52000000,147.66273000,1753072199999,17494859.85234820,20131,72.23568000,8558551.83050740,0
2025-07-21 04:30:00,118451.52000000,118633.01000000,118444.00000000,118580.01000000,85.92864000,1753073099999,10186490.61782600,13121,42.07942000,4988072.49152630,0
2025-07-21 04:45:00,118580.00000000,118580.01000000,118319.03000000,118331.61000000,62.12263000,1753073999999,7358973.07027400,10494,15.74546000,1865560.91169620,0
2025-07-21 05:00:00,118331.62000000,118385.40000000,118260.00000000,118376.01000000,294.51979000,1753074899999,34846857.84235350,17448,242.07465000,28641434.31703530,0
2025-07-21 05:15:00,118376.01000000,118376.02000000,118188.95000000,118216.29000000,49.80162000,1753075799999,5890651.38723180,9499,21.59152000,2553697.48614160,0
2025-07-21 05:30:00,118216.29000000,118343.07000000,118216.29000000,118329.62000000,47.53532000,1753076699999,5622875.40418960,10209,24.92607000,2948415.33833340,0
2025-07-21 05:45:00,118329.63000000,118430.24000000,118287.61000000,118430.22000000,79.71095000,1753077599999,9435638.70129550,11334,47.55933000,5629915.51420430,0
2025-07-21 06:00:00,118430.22000000,118430.23000000,118290.24000000,118357.67000000,83.59252000,1753078499999,9891370.53250430,12645,43.21643000,5113242.60449960,0
2025-07-21 06:15:00,118357.68000000,118856.80000000,118357.67000000,118850.80000000,302.17576000,1753079399999,35869307.81184250,29233,169.94915000,20173609.83401530,0
2025-07-21 06:30:00,118850.80000000,119241.57000000,118850.79000000,118966.66000000,488.98919000,1753080299999,58219230.13787050,50267,221.93575000,26420607.54903150,0
2025-07-21 06:45:00,118966.66000000,119195.00000000,118911.74000000,119169.25000000,224.47727000,1753081199999,26727974.29011880,24477,85.78749000,10214506.32569830,0
2025-07-21 07:00:00,119169.26000000,119407.84000000,119162.62000000,119377.24000000,245.89366000,1753082099999,29343386.49903650,24413,129.67283000,15474278.95089630,0
2025-07-21 07:15:00,119377.23000000,119600.00000000,119344.06000000,119599.99000000,237.02690000,1753082999999,28313712.54017440,18555,160.69790000,19195959.41891790,0
2025-07-21 07:30:00,119600.00000000,119676.73000000,119276.29000000,119279.74000000,201.24058000,1753083899999,24036062.73656600,24185,61.82607000,7385290.10684140,0
2025-07-21 07:45:00,119279.74000000,119421.97000000,119271.71000000,119362.67000000,123.02130000,1753084799999,14678913.52194770,14026,54.56047000,6509770.20553090,0
2025-07-21 08:00:00,119364.18000000,119500.00000000,119339.27000000,119380.01000000,130.17259000,1753085699999,15545931.31069330,10670,73.67961000,8799364.56692850,0
2025-07-21 08:15:00,119380.00000000,119400.00000000,119191.62000000,119259.99000000,130.94604000,1753086599999,15619811.53623340,16067,50.15702000,5982552.35368350,0
2025-07-21 08:30:00,119260.00000000,119344.04000000,118929.31000000,118999.24000000,299.75894000,1753087499999,35704357.57542560,26351,115.35222000,13740047.22889910,0
2025-07-21 08:45:00,118999.24000000,119097.75000000,118854.90000000,119016.83000000,139.71546000,1753088399999,16624182.14385360,22110,46.77838000,5565741.44710990,0
2025-07-21 09:00:00,119016.84000000,119086.05000000,118901.69000000,118927.03000000,81.03781000,1753089299999,9645101.80335630,15697,29.32636000,3490050.67842520,0
2025-07-21 09:15:00,118927.02000000,118960.00000000,118780.00000000,118789.99000000,86.19983000,1753090199999,10243644.62692340,14524,21.65698000,2573261.58473050,0
2025-07-21 09:30:00,118789.99000000,118830.01000000,118527.12000000,118617.00000000,104.85081000,1753091099999,12443951.01901750,19039,36.43132000,4323529.25832000,0
2025-07-21 09:45:00,118617.01000000,118735.12000000,118553.86000000,118690.05000000,101.37273000,1753091999999,12029212.95012880,17456,55.75028000,6615994.54126860,0
2025-07-21 10:00:00,118690.05000000,118820.00000000,118628.57000000,118797.23000000,89.41772000,1753092899999,10614233.09388420,15310,46.90160000,5567086.26231270,0
2025-07-21 10:15:00,118797.24000000,118797.24000000,118513.16000000,118533.49000000,106.22839000,1753093799999,12605717.78504640,18213,53.18514000,6312180.87231080,0
2025-07-21 10:30:00,118533.49000000,118588.21000000,118344.00000000,118519.17000000,329.85324000,1753094699999,39073846.18473350,29272,186.95190000,22145621.93624340,0
2025-07-21 10:45:00,118519.16000000,118605.91000000,118519.16000000,118578.14000000,151.80584000,1753095599999,17999900.60328170,15108,99.77031000,11829744.58347810,0
2025-07-21 11:00:00,118578.14000000,118764.53000000,118570.29000000,118632.29000000,301.86841000,1753096499999,35826149.31997600,21056,224.36731000,26627361.40822460,0
2025-07-21 11:15:00,118632.29000000,118798.20000000,118513.00000000,118629.98000000,154.93165000,1753097399999,18377214.65205090,21121,52.65585000,6247001.17946610,0
2025-07-21 11:30:00,118629.98000000,118646.66000000,118350.00000000,118362.53000000,89.84299000,1753098299999,10644656.98257350,19000,40.10048000,4750378.95519160,0
2025-07-21 11:45:00,118362.52000000,118418.21000000,118070.16000000,118070.17000000,213.88739000,1753099199999,25297979.44799930,23893,76.79196000,9082971.74674870,0
2025-07-21 12:00:00,118070.17000000,118207.57000000,117778.70000000,118207.56000000,286.01575000,1753100099999,33742136.77537530,45175,168.77742000,19909686.78499050,0
2025-07-21 12:15:00,118207.57000000,118590.00000000,118176.85000000,118441.53000000,167.80203000,1753100999999,19870882.04554990,30237,77.32228000,9155908.33925710,0
2025-07-21 12:30:00,118441.54000000,118532.66000000,118107.95000000,118204.74000000,192.43070000,1753101899999,22758539.66931790,28932,86.35428000,10211515.47374270,0
2025-07-21 12:45:00,118204.74000000,118324.44000000,118120.00000000,118172.82000000,96.29952000,1753102799999,11384190.31656970,16029,54.01368000,6385491.56110690,0
2025-07-21 13:00:00,118172.82000000,118200.00000000,117888.25000000,117976.20000000,151.45898000,1753103699999,17873332.83526520,30107,73.94756000,8726252.75239940,0
2025-07-21 13:15:00,117976.21000000,118317.83000000,117976.20000000,118302.36000000,153.56873000,1753104599999,18147452.49893300,24313,98.49819000,11636484.95534630,0
2025-07-21 13:30:00,118302.36000000,118699.98000000,118245.65000000,118616.12000000,267.26579000,1753105499999,31670594.60191250,48820,127.39211000,15092881.07909680,0
2025-07-21 13:45:00,118616.25000000,119100.00000000,118616.24000000,118834.00000000,507.85034000,1753106399999,60360696.61222200,56465,215.96797000,25669474.33712770,0
2025-07-21 14:00:00,118834.00000000,118945.59000000,118432.00000000,118662.45000000,290.11535000,1753107299999,34433258.44055370,46215,95.80574000,11368351.41058410,0
2025-07-21 14:15:00,118662.44000000,119100.00000000,118640.00000000,118920.54000000,277.60167000,1753108199999,33016639.17105810,46880,126.33534000,15025255.92171570,0
2025-07-21 14:30:00,118920.54000000,119046.87000000,118734.53000000,119046.86000000,233.71413000,1753109099999,27799904.76189840,37997,73.34669000,8721068.86508260,0
2025-07-21 14:45:00,119046.87000000,119233.71000000,118780.00000000,118828.99000000,211.55827000,1753109999999,25169603.01528710,40180,95.63403000,11378781.39503030,0
2025-07-21 15:00:00,118828.99000000,118955.40000000,118656.86000000,118764.88000000,115.48308000,1753110899999,13723121.30205710,32811,57.59702000,6844982.86310640,0
2025-07-21 15:15:00,118764.89000000,119119.59000000,118675.99000000,118697.29000000,212.85163000,1753111799999,25311949.74844500,40732,90.83365000,10800027.14497070,0
2025-07-21 15:30:00,118697.29000000,118732.00000000,118312.34000000,118418.29000000,191.11825000,1753112699999,22652947.58193910,41044,77.90105000,9233660.32575590,0
2025-07-21 15:45:00,118418.29000000,118570.29000000,118270.00000000,118313.16000000,150.24872000,1753113599999,17792877.70672820,30943,72.87530000,8631361.36938690,0
2025-07-21 16:00:00,118313.16000000,118399.10000000,117892.67000000,117976.93000000,358.03122000,1753114499999,42270300.66548090,53128,178.08800000,21025827.45361240,0
2025-07-21 16:15:00,117976.92000000,117976.93000000,117500.00000000,117902.73000000,524.19598000,1753115399999,61713292.65475740,70090,272.34644000,32062685.84468370,0
2025-07-21 16:30:00,117902.74000000,118106.96000000,117783.48000000,117833.77000000,212.96318000,1753116299999,25117351.36861250,34483,118.54365000,13980551.20000610,0
2025-07-21 16:45:00,117833.77000000,117892.00000000,117648.90000000,117738.44000000,212.60120000,1753117199999,25040535.05025160,33401,137.66715000,16214333.20713580,0
2025-07-21 17:00:00,117738.44000000,118093.13000000,117711.48000000,117917.39000000,180.45915000,1753118099999,21278375.55076460,31305,126.20967000,14881188.46655870,0
2025-07-21 17:15:00,117917.40000000,117965.34000000,117538.40000000,117581.44000000,152.08414000,1753118999999,17914533.69487790,26031,52.91264000,6234475.40627240,0
2025-07-21 17:30:00,117581.43000000,117706.16000000,117366.00000000,117405.57000000,231.08498000,1753119899999,27154408.87846520,31784,81.53921000,9581805.61456230,0
2025-07-21 17:45:00,117405.57000000,117895.18000000,117321.84000000,117847.82000000,129.06232000,1753120799999,15175570.01997920,29626,75.24974000,8848166.38832810,0
2025-07-21 18:00:00,117847.83000000,117936.21000000,117847.82000000,117929.98000000,82.02920000,1753121699999,9670159.97534890,21247,54.06413000,6373441.03602530,0
2025-07-21 18:15:00,117929.99000000,118213.24000000,117880.00000000,117972.99000000,181.48456000,1753122599999,21422855.34446740,27302,128.51450000,15170466.53692080,0
2025-07-21 18:30:00,117972.99000000,118002.93000000,117443.85000000,117466.88000000,125.75897000,1753123499999,14799052.17423480,29701,58.33980000,6864679.28370900,0
2025-07-21 18:45:00,117466.88000000,117466.88000000,117100.00000000,117162.28000000,277.58185000,1753124399999,32546492.09110910,39809,116.24889000,13629217.63688320,0
2025-07-21 19:00:00,117162.28000000,117437.57000000,117000.00000000,117434.14000000,215.56889000,1753125299999,25271453.60240870,41778,122.08306000,14316077.64270290,0
2025-07-21 19:15:00,117434.15000000,117521.01000000,117010.77000000,117072.15000000,160.31492000,1753126199999,18804171.52979580,31701,87.91494000,10311418.62474460,0
2025-07-21 19:30:00,117072.15000000,117072.15000000,116750.00000000,116844.71000000,435.86387000,1753127099999,50959563.46142220,49394,199.48408000,23324460.10483860,0
2025-07-21 19:45:00,116844.71000000,116897.65000000,116666.00000000,116767.67000000,337.90486000,1753127999999,39454334.68937360,38291,143.27602000,16730100.07215700,0
2025-07-21 20:00:00,116767.67000000,116975.89000000,116656.88000000,116929.81000000,158.96684000,1753128899999,18564906.28088630,33777,88.23694000,10305136.70306100,0
2025-07-21 20:15:00,116929.81000000,117221.32000000,116907.09000000,117070.04000000,275.35151000,1753129799999,32232607.60088170,27541,183.90646000,21530544.80409510,0
2025-07-21 20:30:00,117070.04000000,117200.00000000,116932.09000000,117150.74000000,133.94504000,1753130699999,15682364.80832570,18348,72.68341000,8509978.87146800,0
2025-07-21 20:45:00,117150.74000000,117252.00000000,116909.13000000,116939.40000000,129.46875000,1753131599999,15158654.70809750,19097,56.34474000,6598385.01928100,0
2025-07-21 21:00:00,116939.40000000,117200.00000000,116879.10000000,116950.01000000,110.58493000,1753132499999,12943450.79293930,21750,58.47946000,6845775.93974410,0
2025-07-21 21:15:00,116950.00000000,117241.55000000,116950.00000000,117222.21000000,90.05131000,1753133399999,10548974.55949890,14394,66.18208000,7752319.57587780,0
2025-07-21 21:30:00,117222.21000000,117371.99000000,117123.02000000,117371.98000000,85.24897000,1753134299999,9995211.35787820,15155,43.51127000,5101640.39285070,0
2025-07-21 21:45:00,117371.98000000,117371.99000000,117162.44000000,117215.25000000,118.06324000,1753135199999,13841979.39518130,13629,62.42965000,7318242.24891490,0
